ente,uf,ano,grupo,contrib_previdenciaria,receita_liquida_investimentos,recursos_acumulados,data_recebimento_adesao,data_adesao,data_cert_inicial,nivel_inicial,data_renovacao_cert,nivel_atual,contrib_previdenciaria_problema,receita_liquida_investimentos_problema,recursos_acumulados_problema
OLHO D'AGUA DAS FLORES,AL,2020,MÉDIO PORTE,5015642.49,34876008.85,29601335.75,,,,,,,False,False,False
OLHO D'AGUA DAS FLORES,AL,2021,MÉDIO PORTE,5244012.81,29401155.71,31790398.48,,,,,,,False,False,False
OLHO D'AGUA DAS FLORES,AL,2022,MÉDIO PORTE,6837431.2,32200035.27,32335208.51,,,,,,,False,False,False
OLHO D'AGUA DAS FLORES,AL,2023,MÉDIO PORTE,7393049.38,35006078.53,35852045.7,,,,,,,False,False,False
OLHO D'AGUA DAS FLORES,AL,2024,MÉDIO PORTE,7335987.98,32590801.14,44186348.33,2023-05-16 00:00:00,2023-05-08 00:00:00,,,,,False,False,False
OLHO D'AGUA DO BORGES,RN,2019,PEQUENO PORTE,653407.91,29987794.48,1860023.02,,,,,,,False,False,False
OLHO D'AGUA DO BORGES,RN,2020,PEQUENO PORTE,368567.72,29911480.689999998,1957088.23,,,,,,,False,False,False
OLHO D'AGUA DO BORGES,RN,2021,PEQUENO PORTE,856925.63,29886285.77,1342866.63,,,,,,,False,False,False
OLHO D'AGUA DO BORGES,RN,2022,PEQUENO PORTE,1189524.89,29950673.07,863743.6599999999,,,,,,,False,False,False
OLHO D'AGUA DO BORGES,RN,2023,PEQUENO PORTE,1389337.97,30000888.02,1023234.46,,,,,,,False,False,False
OLHO D'AGUA DO BORGES,RN,2024,PEQUENO PORTE,1013674.47,29982810.509999998,1266321.31,,,,,,,False,False,False
OLIMPIA,SP,2019,MÉDIO PORTE,15119220.64,45503959.03,128283760.34,,,,,,,False,False,False
OLIMPIA,SP,2020,MÉDIO PORTE,17046373.7,36984547.9,147684993.28,,,,,,,False,False,False
OLIMPIA,SP,2021,MÉDIO PORTE,15782057.32,28186671.63,158906794.35,,,,,,,False,False,False
OLIMPIA,SP,2022,MÉDIO PORTE,19619006.95,30598393.91,159089616.87,,,,,,,False,False,False
OLIMPIA,SP,2023,MÉDIO PORTE,22693718.0,30378001.18,172310671.79,,,,,,,False,False,False
OLIMPIA,SP,2024,MÉDIO PORTE,20352641.68,31612808.46,195642983.45,,,,,,,False,False,False
OLIMPIO NORONHA,MG,2019,PEQUENO PORTE,820240.7,31380769.61,13073292.65,,,,,,,False,False,False
OLIMPIO NORONHA,MG,2020,PEQUENO PORTE,997321.35,30647459.14,14134185.79,,,,,,,False,False,False
OLIMPIO NORONHA,MG,2021,PEQUENO PORTE,1152756.95,30437147.59,13923012.18,,,,,,,False,False,False
OLIMPIO NORONHA,MG,2022,PEQUENO PORTE,1588597.05,31444824.25,14131822.15,,,,,,,False,False,False
OLIMPIO NORONHA,MG,2023,PEQUENO PORTE,1706212.16,31771766.33,15452419.98,,,,,,,False,False,False
OLIMPIO NORONHA,MG,2024,PEQUENO PORTE,1765267.59,31291742.5,16752397.68,2021-09-24 00:00:00,2021-09-20 00:00:00,,,,,False,False,False
OLIVEIRA,MG,2019,MÉDIO PORTE,7255354.56,35785173.26,38187387.27,,,,,,,False,False,False
OLIVEIRA,MG,2020,MÉDIO PORTE,8184001.29,35379325.37,47654947.8,,,,,,,False,False,False
OLIVEIRA,MG,2021,MÉDIO PORTE,8424321.19,33668445.18,57020071.03,,,,,,,False,False,False
OLIVEIRA,MG,2022,MÉDIO PORTE,10073904.64,37907914.26,63958445.49,,,,,,,False,False,False
OLIVEIRA,MG,2023,MÉDIO PORTE,14649486.23,42136375.379999995,76181534.7,,,,,,,False,False,False
OLIVEIRA,MG,2024,MÉDIO PORTE,17764005.79,38844167.48,97392400.13,2018-12-11 00:00:00,2018-10-16 00:00:00,2022-09-14 00:00:00,II,,II,False,False,False
OLIVENCA,AL,2019,PEQUENO PORTE,2859077.92,30011704.529999997,3713505.07,,,,,,,False,False,False
OLIVENCA,AL,2020,PEQUENO PORTE,2674488.22,30161142.119999997,4354919.32,,,,,,,False,False,False
OLIVENCA,AL,2021,PEQUENO PORTE,3644606.34,29806119.73,6693600.12,,,,,,,False,False,False
OLIVENCA,AL,2022,PEQUENO PORTE,4453193.17,30605408.77,7572778.53,,,,,,,False,False,False
OLIVENCA,AL,2023,PEQUENO PORTE,2307994.59,31327592.869999997,10639405.26,,,,,,,False,False,False
OLIVENCA,AL,2024,PEQUENO PORTE,4528767.64,30520353.08,11202949.18,,,,,,,False,False,False
ONCA DE PITANGUI,MG,2019,PEQUENO PORTE,1208966.32,31082456.08,8264850.860000001,,,,,,,False,False,False
ONCA DE PITANGUI,MG,2020,PEQUENO PORTE,1379503.31,30435691.29,9284687.81,,,,,,,False,False,False
ONCA DE PITANGUI,MG,2021,PEQUENO PORTE,1688644.7,29913923.08,10183015.86,,,,,,,False,False,False
ONCA DE PITANGUI,MG,2022,PEQUENO PORTE,1958190.66,30585524.73,10330245.72,,,,,,,False,False,False
ONCA DE PITANGUI,MG,2023,PEQUENO PORTE,2023115.79,31341630.97,11259425.16,,,,,,,False,False,False
ONCA DE PITANGUI,MG,2024,PEQUENO PORTE,2140436.13,30401225.32,12428469.57,,,,,,,False,False,False
OSORIO,RS,2019,MÉDIO PORTE,26508773.04,45165550.54,126570467.37,,,,,,,False,False,False
OSORIO,RS,2020,MÉDIO PORTE,15601192.54,38166326.82,145587661.43,,,,,,,False,False,False
OSORIO,RS,2021,MÉDIO PORTE,29244194.01,33226161.83,147914454.53,,,,,,,False,False,False
OSORIO,RS,2022,MÉDIO PORTE,33933891.58,45467091.28,158824478.72,,,,,,,False,False,False
OSORIO,RS,2023,MÉDIO PORTE,41438984.33,56164657.28,192442074.85,,,,,,,False,False,False
OSORIO,RS,2024,MÉDIO PORTE,36227413.29,50638729.09,225169192.16,,,,,,,False,False,False
OURO BRANCO,RN,2019,PEQUENO PORTE,1509988.22,30321175.52,3503865.07,,,,,,,False,False,False
OURO BRANCO,RN,2020,PEQUENO PORTE,1884233.27,30088845.91,4327128.0,,,,,,,False,False,False
OURO BRANCO,RN,2021,PEQUENO PORTE,1907782.7,29919098.09,5140173.26,,,,,,,False,False,False
OURO BRANCO,RN,2022,PEQUENO PORTE,2067977.48,30485867.439999998,6214643.56,,,,,,,False,False,False
OURO BRANCO,RN,2023,PEQUENO PORTE,2409101.45,31040617.4,8513575.29,,,,,,,False,False,False
OURO BRANCO,RN,2024,PEQUENO PORTE,2725206.24,30591416.57,10702787.25,,,,,,,False,False,False
OURO PRETO DO OESTE,RO,2019,MÉDIO PORTE,9050151.95,40136630.519999996,78220480.03,,,,,,,False,False,False
OURO PRETO DO OESTE,RO,2020,MÉDIO PORTE,7419906.35,32863819.34,88316693.09,,,,,,,False,False,False
OURO PRETO DO OESTE,RO,2021,MÉDIO PORTE,10115549.44,29458400.2,96196020.81,,,,,,,False,False,False
OURO PRETO DO OESTE,RO,2022,MÉDIO PORTE,11429415.69,36194332.83,98242785.79,,,,,,,False,False,False
OURO PRETO DO OESTE,RO,2023,MÉDIO PORTE,13505458.99,43091293.75,104302674.5,,,,,,,False,False,False
OURO PRETO DO OESTE,RO,2024,MÉDIO PORTE,11472895.46,33561345.49,118643537.12,2023-05-26 00:00:00,2023-05-25 00:00:00,,,,,False,False,False
OURO VERDE DE GOIAS,GO,2019,PEQUENO PORTE,1723389.13,30315346.22,4222467.209999999,,,,,,,False,False,False
OURO VERDE DE GOIAS,GO,2020,PEQUENO PORTE,1917096.47,30138689.029999997,4331034.72,,,,,,,False,False,False
OURO VERDE DE GOIAS,GO,2021,PEQUENO PORTE,2240667.35,30077935.32,4874072.44,,,,,,,False,False,False
OURO VERDE DE GOIAS,GO,2022,PEQUENO PORTE,3069146.04,30293182.98,4972035.11,,,,,,,False,False,False
OURO VERDE DE GOIAS,GO,2023,PEQUENO PORTE,3869578.29,30518625.57,5572268.13,,,,,,,False,False,False
OURO VERDE DE GOIAS,GO,2024,PEQUENO PORTE,4141987.8,30478605.09,6853267.37,,,,,,,False,False,False
OUROESTE,SP,2019,MÉDIO PORTE,7752455.46,35888947.64,60640941.35999999,,,,,,,False,False,False
OUROESTE,SP,2020,MÉDIO PORTE,5002065.04,32704591.24,65355953.51,,,,,,,False,False,False
OUROESTE,SP,2021,MÉDIO PORTE,7215136.24,31578629.04,71696375.14,,,,,,,False,False,False
OUROESTE,SP,2022,MÉDIO PORTE,7961448.53,35821860.85,77878682.89,,,,,,,False,False,False
OUROESTE,SP,2023,MÉDIO PORTE,6939760.79,40051775.989999995,87267111.15,,,,,,,False,False,False
OUROESTE,SP,2024,MÉDIO PORTE,5158949.57,37048159.98,95521763.71,2021-03-05 00:00:00,2021-03-03 00:00:00,,,,,False,False,False
OUROLANDIA,BA,2019,MÉDIO PORTE,3694387.74,30124244.7,5129655.87,,,,,,,False,False,False
OUROLANDIA,BA,2020,MÉDIO PORTE,4812438.57,30028106.099999998,5641875.95,,,,,,,False,False,False
OUROLANDIA,BA,2021,PEQUENO PORTE,4632895.0,30109030.599999998,7050321.720000002,,,,,,,False,False,False
OUROLANDIA,BA,2022,MÉDIO PORTE,5891538.06,30607470.91,8682219.23,,,,,,,False,False,False
OUROLANDIA,BA,2023,PEQUENO PORTE,6750490.04,31075753.169999998,9863679.93,,,,,,,False,False,False
OUROLANDIA,BA,2024,PEQUENO PORTE,7907301.49,30666769.009999998,10648436.78,2021-10-08 00:00:00,2021-10-01 00:00:00,,,,,False,False,False
OUVIDOR,GO,2019,PEQUENO PORTE,2156830.58,30234715.31,5990611.12,,,,,,,False,False,False
OUVIDOR,GO,2020,PEQUENO PORTE,2360957.71,30309541.189999998,6576355.9,,,,,,,False,False,False
OUVIDOR,GO,2021,PEQUENO PORTE,2712848.37,30132452.71,6551195.11,,,,,,,False,False,False
OUVIDOR,GO,2022,PEQUENO PORTE,3268626.8,30572578.47,7258471.94,,,,,,,False,False,False
OUVIDOR,GO,2023,PEQUENO PORTE,4638074.71,30785822.49,8177144.04,,,,,,,False,False,False
OUVIDOR,GO,2024,PEQUENO PORTE,7199204.62,30702313.88,9966021.25,,,,,,,False,False,False
PADRE MARCOS,PI,2019,PEQUENO PORTE,1273473.89,29950699.4,1100463.22,,,,,,,False,False,False
PADRE MARCOS,PI,2020,PEQUENO PORTE,1374541.21,29946542.79,1848845.47,,,,,,,False,False,False
PADRE MARCOS,PI,2021,PEQUENO PORTE,1526738.04,29906415.83,2601867.25,,,,,,,False,False,False
PADRE MARCOS,PI,2022,PEQUENO PORTE,2057059.84,30250248.119999997,3237779.27,,,,,,,False,False,False
PADRE MARCOS,PI,2023,PEQUENO PORTE,2131888.38,30509619.57,4056121.08,,,,,,,False,False,False
PADRE MARCOS,PI,2024,PEQUENO PORTE,2375419.45,30175962.849999998,5748462.14,,,,,,,False,False,False
PALMACIA,CE,2019,PEQUENO PORTE,1695026.35,30552784.0,5958073.98,,,,,,,False,False,False
PALMACIA,CE,2020,PEQUENO PORTE,1428492.54,30218507.72,5692444.100000001,,,,,,,False,False,False
PALMACIA,CE,2021,PEQUENO PORTE,2831261.91,29910377.33,5854214.4,,,,,,,False,False,False
PALMACIA,CE,2022,PEQUENO PORTE,3579865.73,30282093.599999998,6102679.13,,,,,,,False,False,False
PALMACIA,CE,2023,PEQUENO PORTE,3809523.77,30772261.08,5604453.31,,,,,,,False,False,False
PALMACIA,CE,2024,PEQUENO PORTE,3797341.48,30314555.77,7804483.4,,,,,,,False,False,False
PALMAS,TO,2019,GRANDE PORTE,82055094.98,107343021.94,738701933.84,,,,,,,False,False,False
PALMAS,TO,2020,GRANDE PORTE,94603033.18,123056476.97,832044017.6800002,,,,,,,False,False,False
PALMAS,TO,2021,GRANDE PORTE,104375367.1,39994752.61,948806552.86,,,,,,,False,False,False
PALMAS,TO,2022,GRANDE PORTE,122437275.99,29945020.77,988212927.95,,,,,,,False,False,False
PALMAS,TO,2023,GRANDE PORTE,213416838.79,29862452.79,1144219644.93,,,,,,,False,False,False
PALMAS,TO,2024,GRANDE PORTE,140850070.53,29862452.79,1356351217.49,2025-02-05 00:00:00,2025-01-30 00:00:00,,,,,False,False,False
PALMEIRA,PR,2019,MÉDIO PORTE,8067449.95,32823182.799999997,43702250.86,,,,,,,False,False,False
PALMEIRA,PR,2020,MÉDIO PORTE,8611211.67,28321439.689999998,47055572.38,,,,,,,False,False,False
PALMEIRA,PR,2021,MÉDIO PORTE,10636414.57,27236112.439999998,44732708.1,,,,,,,False,False,False
PALMEIRA,PR,2022,MÉDIO PORTE,20854684.18,30205723.04,40855071.07,,,,,,,False,False,False
PALMEIRA,PR,2023,MÉDIO PORTE,17690825.7,33021479.13,39699271.06,,,,,,,False,False,False
PALMEIRA,PR,2024,MÉDIO PORTE,15770546.12,32353126.53,39544937.86,,,,,,,False,False,False
PALMEIRA D'OESTE,SP,2019,PEQUENO PORTE,2722131.14,30215956.599999998,4375893.390000001,,,,,,,False,False,False
PALMEIRA D'OESTE,SP,2020,PEQUENO PORTE,3010157.06,29991308.64,3937054.59,,,,,,,False,False,False
PALMEIRA D'OESTE,SP,2021,PEQUENO PORTE,2780507.34,29842018.009999998,2846207.64,,,,,,,False,False,False
PALMEIRA D'OESTE,SP,2022,PEQUENO PORTE,3142760.62,29956195.349999998,1335819.03,,,,,,,False,False,False
PALMEIRA D'OESTE,SP,2023,PEQUENO PORTE,7182541.85,30174019.81,708710.98,,,,,,,False,False,False
PALMEIRA D'OESTE,SP,2024,PEQUENO PORTE,4650652.11,29916994.58,893844.6,,,,,,,False,False,False
PALMEIRA DAS MISSOES,RS,2019,MÉDIO PORTE,14887086.23,40469072.59,80196519.76,,,,,,,False,False,False
PALMEIRA DAS MISSOES,RS,2020,MÉDIO PORTE,15926988.49,34973657.089999996,97028279.05,,,,,,,False,False,False
PALMEIRA DAS MISSOES,RS,2021,MÉDIO PORTE,15620229.42,31780085.41,109989300.9,,,,,,,False,False,False
PALMEIRA DAS MISSOES,RS,2022,MÉDIO PORTE,20119316.38,40603701.71,122608293.13,,,,,,,False,False,False
PALMEIRA DAS MISSOES,RS,2023,MÉDIO PORTE,14116714.19,50137959.96,147087871.81,,,,,,,False,False,False
PALMEIRA DAS MISSOES,RS,2024,MÉDIO PORTE,12475591.61,42866328.98,179211930.07,,,,,,,False,False,False
PALMEIRAS DE GOIAS,GO,2019,MÉDIO PORTE,7344528.81,31072686.9,10562795.82,,,,,,,False,False,False
PALMEIRAS DE GOIAS,GO,2020,MÉDIO PORTE,7890608.71,31896680.419999998,11439636.37,,,,,,,False,False,False
PALMEIRAS DE GOIAS,GO,2021,MÉDIO PORTE,8634731.43,30255462.22,12536629.29,,,,,,,False,False,False
PALMEIRAS DE GOIAS,GO,2022,MÉDIO PORTE,10986057.36,30801730.16,13097354.58,,,,,,,False,False,False
PALMEIRAS DE GOIAS,GO,2023,MÉDIO PORTE,11841115.01,31682073.95,13406231.29,,,,,,,False,False,False
PALMEIRAS DE GOIAS,GO,2024,MÉDIO PORTE,14780887.47,31453699.91,14757984.73,,,,,,,False,False,False
PALMEIRINA,PE,2019,PEQUENO PORTE,2048185.45,29863060.41,28640.85,,,,,,,False,False,False
PALMEIRINA,PE,2020,PEQUENO PORTE,2364479.05,29862725.38,630.13,,,,,,,False,False,False
PALMEIRINA,PE,2021,PEQUENO PORTE,3500035.64,29862825.689999998,55596.31,,,,,,,False,False,False
PALMEIRINA,PE,2022,PEQUENO PORTE,4025533.45,29988098.55,37871.41,,,,,,,False,False,False
PALMEIRINA,PE,2023,PEQUENO PORTE,4187197.95,30199322.96,2995012.54,,,,,,,False,False,False
PALMEIRINA,PE,2024,PEQUENO PORTE,4766375.38,29916018.07,382460.0,,,,,,,False,False,False
PALMITAL,PR,2019,MÉDIO PORTE,3633913.05,32727087.08,19499365.66,,,,,,,False,False,False
PALMITAL,PR,2020,MÉDIO PORTE,3877044.29,32184249.259999998,23718688.47,,,,,,,False,False,False
PALMITAL,PR,2021,MÉDIO PORTE,4021130.27,30802232.27,28484578.58,,,,,,,False,False,False
PALMITAL,PR,2022,MÉDIO PORTE,4464597.83,33742097.9,30398678.25,,,,,,,False,False,False
PALMITAL,PR,2023,MÉDIO PORTE,5122550.19,34774181.86,35435117.49,,,,,,,False,False,False
PALMITAL,PR,2024,PEQUENO PORTE,5359368.3,33494473.81,41759759.14,,,,,,,False,False,False
PALOTINA,PR,2019,MÉDIO PORTE,8221036.12,43024092.47,61652190.99999999,,,,,,,False,False,False
PALOTINA,PR,2020,MÉDIO PORTE,9612160.5,32549045.49,78321623.87,,,,,,,False,False,False
PALOTINA,PR,2021,MÉDIO PORTE,10666307.58,27727527.549999997,84027780.03,,,,,,,False,False,False
PALOTINA,PR,2022,MÉDIO PORTE,13816169.02,32830274.73,84291498.36,,,,,,,False,False,False
PALOTINA,PR,2023,MÉDIO PORTE,16094582.82,45707199.769999996,91292563.23,,,,,,,False,False,False
PALOTINA,PR,2024,MÉDIO PORTE,17333307.61,33768600.7,110935975.79,,,,,,,False,False,False
PANELAS,PE,2019,MÉDIO PORTE,3172925.31,29898710.99,220751.81,,,,,,,False,False,False
PANELAS,PE,2020,MÉDIO PORTE,4394147.35,29912944.79,596947.08,,,,,,,False,False,False
PANELAS,PE,2021,MÉDIO PORTE,5307804.92,30010329.13,2293917.32,,,,,,,False,False,False
PANELAS,PE,2022,MÉDIO PORTE,7961236.76,30353953.66,4404882.41,,,,,,,False,False,False
PANELAS,PE,2023,MÉDIO PORTE,8896446.58,30707454.09,6540477.52,,,,,,,False,False,False
PANELAS,PE,2024,MÉDIO PORTE,9599136.48,30632764.23,12636165.31,2022-12-22 00:00:00,2022-11-21 00:00:00,,,,,False,False,False
PANTANO GRANDE,RS,2019,PEQUENO PORTE,4077170.17,33675904.58,34694929.25,,,,,,,False,False,False
PANTANO GRANDE,RS,2020,PEQUENO PORTE,4543510.92,31019413.58,39271237.77,,,,,,,False,False,False
PANTANO GRANDE,RS,2021,PEQUENO PORTE,4850670.51,30336324.54,41198896.53,,,,,,,False,False,False
PANTANO GRANDE,RS,2022,PEQUENO PORTE,5089206.87,33751423.29,42033515.34,,,,,,,False,False,False
PANTANO GRANDE,RS,2023,PEQUENO PORTE,7042622.9,36254468.75,45253597.83,,,,,,,False,False,False
PANTANO GRANDE,RS,2024,PEQUENO PORTE,5725215.89,32451987.32,50693045.25,,,,,,,False,False,False
PARAGUACU,MG,2019,MÉDIO PORTE,3745489.62,30814280.009999998,18554764.88,,,,,,,False,False,False
PARAGUACU,MG,2020,MÉDIO PORTE,3873652.42,29255501.06,18014670.52,,,,,,,False,False,False
PARAGUACU,MG,2021,MÉDIO PORTE,4122623.05,29839371.759999998,15101994.54,,,,,,,False,False,False
PARAGUACU,MG,2022,MÉDIO PORTE,4854136.08,30940489.369999997,13731593.24,,,,,,,False,False,False
PARAGUACU,MG,2023,MÉDIO PORTE,5426451.3,31376853.4,13824567.2,,,,,,,False,False,False
PARAGUACU,MG,2024,MÉDIO PORTE,5574676.35,30569475.25,14159629.32,2021-08-26 00:00:00,2021-09-14 00:00:00,,,,,False,False,False
PARAI,RS,2019,PEQUENO PORTE,2823615.57,32333225.66,18681368.88,,,,,,,False,False,False
PARAI,RS,2020,PEQUENO PORTE,3182972.55,30851118.48,21970157.4,,,,,,,False,False,False
PARAI,RS,2021,PEQUENO PORTE,3438274.1,30561807.189999998,24506249.62,,,,,,,False,False,False
PARAI,RS,2022,PEQUENO PORTE,3769296.32,32549486.04,26452420.22,,,,,,,False,False,False
PARAI,RS,2023,PEQUENO PORTE,4135107.88,33908193.519999996,30308189.1,,,,,,,False,False,False
PARAI,RS,2024,PEQUENO PORTE,4941096.56,33777215.94,35591516.51,,,,,,,False,False,False
PARAIBA,PB,2019,ESTADO/DF,667560759.12,72061679.64,334556463.45,,,,,,,False,False,False
PARAIBA,PB,2020,ESTADO/DF,740568899.26,43337807.06,479277802.66,,,,,,,False,False,False
PARAIBA,PB,2021,ESTADO/DF,818238404.23,42622449.33,596392703.85,,,,,,,False,False,False
PARAIBA,PB,2022,ESTADO/DF,986339754.64,69385304.33,733443629.49,,,,,,,False,False,False
PARAIBA,PB,2023,ESTADO/DF,1108392918.81,104703030.58000001,935184493.72,,,,,,,False,False,False
PARAIBA,PB,2024,ESTADO/DF,1187365313.32,128036668.38999999,1281874888.12,2020-08-26 00:00:00,2020-08-24 00:00:00,2023-07-25 00:00:00,I,,I,False,False,False
PARAIBA DO SUL,RJ,2019,MÉDIO PORTE,7594040.92,30550942.39,6061808.990000001,,,,,,,False,False,False
PARAIBA DO SUL,RJ,2020,MÉDIO PORTE,9747331.11,29919831.27,2368209.79,,,,,,,False,False,False
PARAIBA DO SUL,RJ,2021,MÉDIO PORTE,16711940.08,29890659.59,1787679.88,,,,,,,False,False,False
PARAIBA DO SUL,RJ,2022,MÉDIO PORTE,25902073.15,30411743.599999998,2236109.43,,,,,,,False,False,False
PARAIBA DO SUL,RJ,2023,MÉDIO PORTE,26143330.12,31002665.64,8990923.64,,,,,,,False,False,False
PARAIBA DO SUL,RJ,2024,MÉDIO PORTE,13920134.48,30518494.8,9674035.59,,,,,,,False,False,False
PARAIBUNA,SP,2019,MÉDIO PORTE,5971054.29,32455674.81,58855026.43999999,,,,,,,False,False,False
PARAIBUNA,SP,2020,MÉDIO PORTE,6238627.34,33287152.39,69440934.76,,,,,,,False,False,False
PARAIBUNA,SP,2021,MÉDIO PORTE,6672240.68,33720861.18,76632334.82000001,,,,,,,False,False,False
PARAIBUNA,SP,2022,MÉDIO PORTE,7358001.04,30014606.02,80033346.46000001,,,,,,,False,False,False
PARAIBUNA,SP,2023,MÉDIO PORTE,10324580.6,30566492.81,85684315.85,,,,,,,False,False,False
PARAIBUNA,SP,2024,MÉDIO PORTE,9931990.81,40624340.41,102340552.84,2022-06-16 00:00:00,2022-06-09 00:00:00,,,,,False,False,False
PARAIPABA,CE,2019,MÉDIO PORTE,7175231.41,33826724.28,25226525.64,,,,,,,False,False,False
PARAIPABA,CE,2020,MÉDIO PORTE,4758647.29,31946804.34,33275525.56,,,,,,,False,False,False
PARAIPABA,CE,2021,MÉDIO PORTE,7417342.15,30087576.16,37394444.07,,,,,,,False,False,False
PARAIPABA,CE,2022,MÉDIO PORTE,9144690.88,33907732.78,42519817.46,,,,,,,False,False,False
PARAIPABA,CE,2023,MÉDIO PORTE,10696181.62,37170031.5,51147886.46,,,,,,,False,False,False
PARAIPABA,CE,2024,MÉDIO PORTE,5871866.99,32676249.54,62123374.05,2023-10-23 00:00:00,2023-10-09 00:00:00,,,,,False,False,False
PARAISO,SP,2019,PEQUENO PORTE,3052138.54,32908426.509999998,29607858.73,,,,,,,False,False,False
PARAISO,SP,2020,PEQUENO PORTE,3428554.31,31721360.86,32966265.99,,,,,,,False,False,False
PARAISO,SP,2021,PEQUENO PORTE,3080115.61,30024653.82,34848397.7,,,,,,,False,False,False
PARAISO,SP,2022,PEQUENO PORTE,3365903.16,29688913.77,35537275.3,,,,,,,False,False,False
PARAISO,SP,2023,PEQUENO PORTE,3687504.8,34962783.18,37918493.93,,,,,,,False,False,False
PARAISO,SP,2024,PEQUENO PORTE,3866179.05,31765123.75,42442491.76,2024-02-07 00:00:00,2024-02-07 00:00:00,,,,,False,False,False
PARAISO DO SUL,RS,2019,PEQUENO PORTE,3106869.73,32313595.619999997,22839728.83,,,,,,,False,False,False
PARAISO DO SUL,RS,2020,PEQUENO PORTE,3476452.84,30151235.349999998,26302449.16,,,,,,,False,False,False
PARAISO DO SUL,RS,2021,PEQUENO PORTE,3005345.75,30657204.09,28144644.41,,,,,,,False,False,False
PARAISO DO SUL,RS,2022,PEQUENO PORTE,3541751.23,33071352.77,29749373.62,,,,,,,False,False,False
PARAISO DO SUL,RS,2023,PEQUENO PORTE,4347931.48,34200875.78,33413703.74,,,,,,,False,False,False
PARAISO DO SUL,RS,2024,PEQUENO PORTE,4880344.8,32719428.47,38354515.11,,,,,,,False,False,False
PARAISO DO TOCANTINS,TO,2019,MÉDIO PORTE,6560907.24,35730311.54,51226123.18,,,,,,,False,False,False
PARAISO DO TOCANTINS,TO,2020,MÉDIO PORTE,6832560.05,33837429.58,60440940.88,,,,,,,False,False,False
PARAISO DO TOCANTINS,TO,2021,MÉDIO PORTE,7744838.76,32879061.36,68058349.53,,,,,,,False,False,False
PARAISO DO TOCANTINS,TO,2022,MÉDIO PORTE,11117485.97,33177369.4,74539222.08,,,,,,,False,False,False
PARAISO DO TOCANTINS,TO,2023,MÉDIO PORTE,12805069.5,41897143.26,84331523.08,,,,,,,False,False,False
PARAISO DO TOCANTINS,TO,2024,MÉDIO PORTE,15912035.67,39312074.58,104897097.59,,,,,,,False,False,False
PARANAIBA,MS,2019,MÉDIO PORTE,9162265.13,34402288.05,22872646.36,,,,,,,False,False,False
PARANAIBA,MS,2020,MÉDIO PORTE,10201778.6,33408000.63,18277917.73,,,,,,,False,False,False
PARANAIBA,MS,2021,MÉDIO PORTE,15499945.58,31243034.96,19370333.71,,,,,,,False,False,False
PARANAIBA,MS,2022,MÉDIO PORTE,18464479.26,32270251.88,23631531.96,,,,,,,False,False,False
PARANAIBA,MS,2023,MÉDIO PORTE,19850858.62,35686662.46,27617554.76,,,,,,,False,False,False
PARANAIBA,MS,2024,MÉDIO PORTE,20749035.68,32515196.07,34247868.64,,,,,,,False,False,False
PARANAIGUARA,GO,2019,PEQUENO PORTE,4422411.85,29862526.89,45388.39,,,,,,,False,False,False
PARANAIGUARA,GO,2020,PEQUENO PORTE,5183678.46,29862452.79,112438.98,,,,,,,False,False,False
PARANAIGUARA,GO,2021,PEQUENO PORTE,5438983.61,29873919.29,412946.67,,,,,,,False,False,False
PARANAIGUARA,GO,2022,PEQUENO PORTE,5770302.8,29924613.779999997,1229501.33,,,,,,,False,False,False
PARANAIGUARA,GO,2023,PEQUENO PORTE,8195598.38,29904677.33,813648.2,,,,,,,False,False,False
PARANAIGUARA,GO,2024,PEQUENO PORTE,8972704.32,30018173.83,2148449.17,,,,,,,False,False,False
PARANAPOEMA,PR,2019,PEQUENO PORTE,862885.29,30064364.64,3088826.08,,,,,,,False,False,False
PARANAPOEMA,PR,2020,PEQUENO PORTE,883905.6,29993230.08,3778543.610000001,,,,,,,False,False,False
PARANAPOEMA,PR,2021,PEQUENO PORTE,1051524.06,29977756.119999997,4568668.63,,,,,,,False,False,False
PARANAPOEMA,PR,2022,PEQUENO PORTE,2494458.05,30504841.849999998,5253320.96,,,,,,,False,False,False
PARANAPOEMA,PR,2023,PEQUENO PORTE,3907248.42,30792511.369999997,6700654.55,,,,,,,False,False,False
PARANAPOEMA,PR,2024,PEQUENO PORTE,3295794.45,30706512.27,8968604.37,,,,,,,False,False,False
PARANAPUA,SP,2019,PEQUENO PORTE,1679198.72,30241902.96,6616140.9,,,,,,,False,False,False
PARANAPUA,SP,2020,PEQUENO PORTE,1465760.64,29945257.91,8079170.74,,,,,,,False,False,False
PARANAPUA,SP,2021,PEQUENO PORTE,1464509.19,29819347.14,8292595.23,,,,,,,False,False,False
PARANAPUA,SP,2022,PEQUENO PORTE,1671177.73,30477317.43,8287530.77,,,,,,,False,False,False
PARANAPUA,SP,2023,PEQUENO PORTE,2078924.59,30972299.96,8641340.11,,,,,,,False,False,False
